iso3,country_name,year,control_of_corruption,education_expenditure_pct_gdp,exports_pct_gdp,fdi_net_inflows,gdp_current_usd,gdp_per_capita_ppp,government_effectiveness,inflation_consumer_prices,internet_penetration,labor_force,mobile_subscriptions_per100,patent_applications_residents,political_stability,population,rd_expenditure,regulatory_quality,rule_of_law,tertiary_education,unemployment_rate,voice_accountability
LTU,Lithuania,2023,0.781545519828796,,76.4728581033646,3831114463.91848,79789877416.1681,52348.2468215268,1.05012118816376,9.11731962390475,88.5029,1536989.0,137.204,,0.742111504077911,2871585.0,,1.33804214000702,1.26719617843628,77.0064163208008,6.841,1.07111299037933
LTU,Lithuania,2024,,,74.1139807545184,4700199442.92396,84869215513.3648,55285.8991934304,,0.715735835228723,,1554585.0,,,,2888278.0,,,,,6.851,
LUX,Luxembourg,2013,2.11570620536804,,176.383330927429,23299023840.0,65203276466.9763,100925.011992241,1.62242209911346,1.73403963519162,93.7765,264233.0,145.093,113.0,1.33524811267853,543360.0,1.23381,1.77097725868225,1.80755913257599,,6.045,1.63103139400482
LUX,Luxembourg,2014,2.06915903091431,3.85569000244141,182.782592419634,20060313790.0,68804811897.6445,105296.284588232,1.64794015884399,0.628543985440717,94.6702,273158.0,144.244,128.0,1.37832379341125,556319.0,1.217,1.6250411272049,1.901979804039,,6.044,1.55458557605743
LUX,Luxembourg,2015,2.05351066589355,3.76792001724243,191.835449041844,45432153560.0,60071584216.1375,107859.685999308,1.69270300865173,0.474743161437779,96.3767,284538.0,141.659,128.0,1.42636823654175,569604.0,1.25226,1.64557504653931,1.83813381195068,20.2907104492188,6.796,1.54696607589722
LUX,Luxembourg,2016,2.04989457130432,,191.098633740622,17580970090.0,62216885435.9488,113365.176082265,1.65589165687561,0.290833333333317,98.1367,287759.0,130.933,143.0,1.40361714363098,582014.0,1.2669,1.71001076698303,1.71983742713928,19.9203605651856,6.669,1.50075507164001
LUX,Luxembourg,2017,1.94112145900726,3.48645997047424,192.747503540731,-27369776660.0,65712180342.9836,114985.842235989,1.64544296264648,1.73079959118887,97.363,293587.0,133.111,156.0,1.3128936290741,596336.0,1.23898,1.68195748329163,1.69909048080444,19.5990200042725,5.523,1.52224540710449
LUX,Luxembourg,2018,2.04803919792175,3.66211009025574,197.218199953374,-83336482550.0,71085623495.1145,116638.414163882,1.73641335964203,1.5281952430738,97.0613,302446.0,131.327,152.0,1.34749054908752,607950.0,1.1718,1.7491340637207,1.76795589923859,19.3915195465088,5.589,1.5432368516922
LUX,Luxembourg,2019,2.07247686386108,3.73606991767883,206.580145839872,163717596800.0,69872035113.6469,121371.73990307,1.69548451900482,1.74332075653848,97.1206,312622.0,131.87,117.0,1.3333135843277,620001.0,1.18177,1.68511009216309,1.74955821037292,19.3969497680664,5.592,1.49186420440674
LUX,Luxembourg,2020,2.02369952201843,3.85349988937378,204.436962289215,-3358058080.0,73670782100.3909,122066.739147202,1.79238891601562,0.819957302127036,98.4596,318373.0,132.909,129.0,1.21248233318329,630419.0,1.09584,1.83817708492279,1.73590040206909,19.961389541626,6.766,1.49746370315552
LUX,Luxembourg,2021,1.84092938899994,3.71989011764526,215.618162988769,24809164820.0,86386759695.1653,136772.443753292,1.67725694179535,2.52692009066166,98.6609,330815.0,136.871,112.0,1.19407951831818,640064.0,1.0412,1.90669333934784,1.74762201309204,20.7341499328613,5.571,1.49557614326477
LUX,Luxembourg,2022,1.88359045982361,3.70599007606506,222.308456163103,-316383115840.0,80801680397.0139,146919.145398494,1.77222788333893,6.33600807777919,98.242,334814.0,139.651,,1.06439006328583,653103.0,0.97653,1.83396697044373,1.76851046085358,21.032600402832,4.588,1.54147458076477
LUX,Luxembourg,2023,1.92665910720825,,217.379822583978,-9279442930.0,88788881539.3937,150508.218886888,1.91421329975128,3.74140361983136,99.3479,345229.0,144.475,,1.05400168895721,666430.0,,1.92906320095062,1.75243473052979,21.5371704101562,5.184,1.63266289234161
LUX,Luxembourg,2024,,,191.532970187611,105986643430.0,93279851863.4062,155941.288210791,,2.05113269954859,98.7606,352177.0,,,,677012.0,,,,,6.4,
LVA,Latvia,2013,0.321280241012573,7.24962997436523,62.5759802712611,989283879.359478,29152128167.8438,20473.5243706913,0.87935084104538,-0.0294547782579216,75.2344,1019762.0,127.073,225.0,0.593635261058807,2012647.0,0.61321,1.03710293769836,0.762152135372162,69.0765991210938,11.867,0.770385980606079
LVA,Latvia,2014,0.40977743268013,5.47479009628296,63.5721016274102,1045107101.19759,30277203767.4058,21553.6623204436,0.950847923755646,0.620490636732421,75.8261,1005662.0,119.55,103.0,0.487268358469009,1993782.0,0.68908,1.16674530506134,0.870915234088898,70.8979415893555,10.846,0.849420309066772
LVA,Latvia,2015,0.434054464101791,5.46670007705688,62.5955625575744,812843819.517909,26344565876.8902,22543.9183164105,1.05340993404388,0.174242243625186,79.2006,1007753.0,130.949,136.0,0.436310410499573,1977527.0,0.6194,1.07482004165649,0.766673684120178,74.2998809814453,9.873,0.846579790115356
LVA,Latvia,2016,0.395586460828781,4.82350015640259,61.9284196446641,335420977.516689,27117105059.5075,24063.4511245109,0.965538024902344,0.140633334505327,79.8421,1000347.0,135.227,95.0,0.467219561338425,1959537.0,0.43514,1.06869256496429,0.927819967269897,80.6048126220703,9.643,0.842499852180481
LVA,Latvia,2017,0.500998258590698,4.52905988693237,64.1399542639756,1189985285.15419,29391059767.4259,25763.9907709703,0.865553975105286,2.93036312374665,80.1141,995587.0,126.847,90.0,0.452954679727554,1942248.0,0.51104,1.1448187828064,0.900835394859314,88.0574264526367,8.715,0.797488391399384
LVA,Latvia,2018,0.297239780426025,4.39430999755859,63.8698186932234,439128427.014647,33247935477.3576,29817.8047263182,1.00028502941132,2.53445424186598,83.5772,994948.0,107.397,86.0,0.395444005727768,1927174.0,0.63869,1.13444352149963,0.923180341720581,93.0244827270508,7.412,0.792210936546326
LVA,Latvia,2019,0.48045802116394,4.58675003051758,62.5368430163073,1115785160.98483,33099503950.847,32199.0960377091,1.06574690341949,2.81140920075615,86.1355,982724.0,108.222,82.0,0.426870435476303,1913822.0,0.63847,1.1824791431427,0.979084551334381,94.8645324707031,6.312,0.855535626411438
LVA,Latvia,2020,0.693109571933746,4.99749994277954,62.6592422617585,939356413.88956,33379927434.6149,32741.4207691987,0.838092744350433,0.219064904842156,88.898,982835.0,107.902,93.0,0.462181746959686,1900449.0,0.73439,1.18040430545807,0.92213636636734,94.5108337402344,8.098,0.868685662746429
LVA,Latvia,2021,0.720612168312073,4.76752996444702,66.8112769573847,3734085089.75473,38183326784.9335,36912.0130602161,0.832942485809326,3.27582937431156,91.1796,950956.0,114.645,104.0,0.673440217971802,1884490.0,0.74622,1.21610343456268,0.949516475200653,93.4839324951172,7.513,0.89630264043808
LVA,Latvia,2022,0.693807184696198,4.31920003890991,77.5014838423287,1217386449.16126,38003198508.9107,40558.7495841122,0.69153767824173,17.3102830198815,91.0301,962817.0,115.203,,0.48640912771225,1879383.0,0.76382,1.17088675498962,0.921031415462494,91.3303680419922,6.815,0.937443792819977
LVA,Latvia,2023,0.698113977909088,,65.9896551482715,1689068343.71426,42779550936.838,42576.4060799457,0.696560978889465,8.93804623316637,92.1879,968514.0,119.91,,0.591089129447937,1883710.0,,1.17222261428833,1.03986096382141,85.7360610961914,6.465,0.993027687072754
LVA,Latvia,2024,,,65.334130371428,1514022170.34634,43684254432.3609,43394.2732822314,,1.26579885828729,92.7076,960324.0,,,,1866124.0,,,,,6.9,
MAR,,2013,,,,,115739287305.08,7542.0986328125,,,56.0,,,,,33787571.0,,,,22.4068908691406,9.23,
MAR,,2014,,,,,119130841411.664,7237.27734375,,,56.7746379160074,,,,,34204780.0,,,,25.3112415031422,9.7,
MAR,,2015,,,,,110413823841.592,7799.09228515625,,,57.0799993486116,,,,,34607588.0,,,,28.5519130573154,9.46,
MAR,,2016,,,,,111572947004.917,7853.17626953125,,,58.271236420398,,,,,35023457.0,,,,32.0952579243239,9.3,
MAR,,2017,,,,,118540573367.844,8115.12060546875,,,61.7622120123071,,,,,35446392.0,,,,33.4735433090703,9.22,
MAR,,2018,,,,,127341147581.818,7801.0986328125,,,64.8038651924043,,,,,35839760.0,,,,35.319186358341,9.272,
MAR,,2019,,,,,128920266409.458,8046.22900390625,,,84.1203630467602,,,,,36210898.0,,,,37.7212021382481,9.191,
MAR,,2020,,,,,121353645057.144,7704.84912109375,,,84.12036305,,,,,36584208.0,,,,39.6858047574445,11.189,
MAR,,2021,,,,,142022058447.231,8623.265625,,,88.13031937,,,,,36954442.0,,,,42.531967383806,10.551,
MAR,,2022,,,,,131245312804.483,9310.0322265625,,,89.9,,,,,37329064.0,,,,45.9400219155138,9.413,
MAR,,2023,,,,,146036093666.762,9894.650390625,,,91.0,,,,,37712505.0,,,,47.4687039298036,8.896,
MAR,,2024,,,,,160610994054.734,10415.1240234375,,,91.2,,,,,38081173.0,,,,48.1839617510572,9.103,
MEX,Mexico,2013,-0.591898560523987,4.50858020782471,30.755800584349,50929783746.0,1327436290282.67,18170.264789912,0.302350997924805,3.80639069747204,43.46,51511392.0,90.2012,1210.0,-0.714223802089691,118343573.0,0.40806,0.418155193328857,-0.549416422843933,30.3301601409912,4.921,0.108349166810513
MEX,Mexico,2014,-0.84301882982254,5.06808996200562,31.462992199988,28438489737.0,1364507717614.13,18820.7991098584,0.133970901370049,4.01861608078679,44.3857,51907743.0,87.6145,1246.0,-0.853918790817261,119784261.0,0.41962,0.359438210725784,-0.406688004732132,31.2052898406982,4.819,0.0002753216249402
MEX,Mexico,2015,-0.888967394828796,5.05087995529175,34.1627726873238,36251271532.0,1213294467716.88,19071.4444196466,0.117517560720444,2.72064064964023,57.431,52800736.0,88.9454,1364.0,-0.801780104637146,121072306.0,0.41477,0.276325017213821,-0.454765856266022,31.9718608856201,4.311,-0.0753404349088669
MEX,Mexico,2016,-0.850662291049957,4.75795984268188,36.8156772514808,38902371602.0,1112233497452.7,20104.5839787472,0.0276105776429176,2.8217078474766,59.5404,53498509.0,91.3942,1310.0,-0.633718132972717,122251351.0,0.37601,0.199013441801071,-0.579800665378571,38.589771270752,3.853,-0.0674507692456245
MEX,Mexico,2017,-0.952429533004761,4.39752006530762,37.5140886198874,33138670924.0,1190721475906.0,20488.7150800441,-0.0653025507926941,6.04145724018986,53.0318,54114274.0,92.6494,1334.0,-0.806419789791107,123400057.0,0.31955,0.182068794965744,-0.584648728370667,40.3390693664551,3.419,-0.0890548452734947
MEX,Mexico,2018,-0.949163556098938,4.13945007324219,39.0439304419331,37867130066.0,1256300182879.73,20921.4775277572,-0.292850613594055,4.89935015356551,56.6596,55142830.0,96.4612,1555.0,-0.673847019672394,124573711.0,0.29816,0.0843754634261131,-0.641221523284912,41.6382789611816,3.275,-0.0086849993094801
MEX,Mexico,2019,-0.917449772357941,,38.5296507920009,29948988013.0,1304106203902.45,20964.2774847072,-0.306684851646423,3.63596142127046,69.6321,56614536.0,97.0359,1305.0,-0.841869175434113,125762982.0,0.27606,0.0125951962545514,-0.657918453216553,43.0441398620605,3.477,0.0085709644481539
MEX,Mexico,2020,-0.921630203723907,4.49967002868652,39.2353720904115,31539907143.0,1121064767308.42,19354.1248706244,-0.27033868432045,3.39683415570006,71.4902,52956486.0,96.9237,1132.0,-0.791455745697021,126799054.0,0.29191,-0.0129100447520614,-0.642182171344757,45.1654510498047,4.44,-0.0273882187902927
MEX,Mexico,2021,-1.02063989639282,4.23823022842407,40.5691932010194,35619468178.0,1316569466685.95,20782.5877417545,-0.3435437977314,5.68920847683753,75.6265,56864048.0,99.0948,1117.0,-0.687615871429443,127648148.0,0.27378,-0.251374453306198,-0.807996511459351,45.6506195068359,4.019,-0.0774139538407326
MEX,Mexico,2022,-1.01208603382111,4.0658597946167,42.9322902133702,39187900956.0,1466934724293.06,23135.4931601276,-0.281723529100418,7.8962761916855,78.6322,58544385.0,105.713,,-0.689268112182617,128613117.0,0.25782,-0.148309499025345,-0.869425058364868,46.4061317443848,3.256,-0.119756743311882
MEX,Mexico,2023,-1.02057874202728,,36.0693951643755,30704328031.0,1798317581486.88,25243.1644887582,-0.198361441493034,5.52796087314389,81.1832,60144623.0,111.562,,-0.630761027336121,129739759.0,0.26819,-0.171988308429718,-0.806393921375275,47.474681854248,2.765,-0.115086063742638
MEX,Mexico,2024,,,36.7033688165177,45467026968.0,1856365616165.94,26185.3564713253,,4.72225588452932,,60887761.0,,,,130861007.0,,,,,2.678,
MLT,,2013,,,,,10796782636.1081,33138.0373455038,,,68.9138,,,,,424810.0,0.72644,,,44.4813919067383,6.115,
MLT,,2014,,,,,11888032873.8295,35205.7012669646,,,73.1141157845193,,,,,433481.0,0.67653,,,45.4103507995605,5.737,
MLT,,2015,,,,,11340795042.0881,38368.7020383117,,,75.9600189752747,,,,,444220.0,0.69942,,,48.0389709472656,5.389,
MLT,,2016,,,,,12025782834.1534,40999.9620259653,,,78.0751488032182,,,,,454505.0,0.54032,,,49.2171897888184,4.694,
MLT,,2017,,,,,14161366724.1955,45763.7330585065,,,81.0119110762945,,,,,467106.0,0.52592,,,54.0890197753906,4.008,
MLT,,2018,,,,,16153779510.9928,48178.2920560941,,,81.6580442928014,,,,,483903.0,0.54557,,,57.8407592773438,3.956,
MLT,,2019,,,,,16337793530.7322,51392.8152819605,,,85.7785963798031,,,,,503912.0,0.54851,,,58.4985084533691,4.08,
MLT,,2020,,,,,16404663226.4598,49971.8784010216,,,86.85876183,,,,,515490.0,0.60002,,,61.4767112731934,4.856,
MLT,,2021,,,,,19739875611.4902,56852.3218512267,,,87.46977742,,,,,518150.0,0.59682,,,70.2313537597656,3.754,
MLT,,2022,,,,,18928276162.4131,60588.8890591794,,,91.54062209,,,,,531113.0,0.5745,,,74.5901336669922,3.471,
MLT,,2023,,,,,22610561526.1461,67057.2184329891,,,92.07266941,,,,,552747.0,0.64792,,,80.5250091552734,3.479,
MLT,,2024,,,,,24971574502.4475,69863.7461313457,,,93.86029816,,,,,568847.0,,,,,3.1,
MNG,,2013,,,,,12582122604.2577,10442.3850504493,,,17.699984237,,,,,2899011.0,0.23246,,,64.8171691894531,4.231,
MNG,,2014,,,,,12226514668.0622,10900.2305197857,,,19.9424474349209,,,,,2963113.0,0.2234,,,66.6792297363281,4.798,
MNG,,2015,,,,,11619892590.6941,10458.3027240524,,,22.5000041337688,,,,,3026864.0,0.1564,,,70.3587265014648,4.861,
MNG,,2016,,,,,11181350649.3573,10511.3831063141,,,22.2657705007562,,,,,3088856.0,0.18346,,,65.2477111816406,7.235,
MNG,,2017,,,,,11480847740.736,11096.0375604239,,,23.71430016,,,,,3148917.0,0.1342,,,64.4055709838867,6.359,
MNG,,2018,,,,,13178094720.4986,12317.4824277695,,,47.1300018848989,,,,,3208189.0,0.10161,,,65.1030502319336,5.377,
MNG,,2019,,,,,14206359017.5143,13604.978943194,,,51.079994082603,,,,,3267673.0,0.0927,,,67.970817565918,9.024,
MNG,,2020,,,,,13312981429.0891,13693.179806943,,,62.50002848,,,,,3327204.0,0.13301,,,66.2557467107749,6.413,
MNG,,2021,,,,,15286441737.6686,14792.2509086422,,,81.60682285,,,,,3383741.0,0.10008,,,67.4261046440448,7.871,
MNG,,2022,,,,,17146471713.748,16401.9894751531,,,81.07720184,,,,,3433748.0,0.08365,,,67.6998728025335,5.954,
MNG,,2023,,,,,20325121393.9074,18004.8512058355,,,83.74320221,,,,,3481145.0,,,,67.941399950927,5.178,
MNG,,2024,,,,,23794540024.5132,19144.7261368498,,,85.12349701,,,,,3524788.0,,,,69.044059753418,5.158,
MUS,,2013,,,,,12434596541.2996,18435.2031858652,,,40.116825135,,,,,1258927.0,,,,41.4023953525386,7.322,
MUS,,2014,,,,,13230490081.5656,19294.4682829555,,,44.8032753683379,,,,,1261208.0,,,,40.0382004235695,7.467,
MUS,,2015,,,,,12162211503.0793,20269.523509561,,,50.1393184766711,,,,,1262879.0,,,,37.760738643162,7.41,
MUS,,2016,,,,,12757680846.5663,21951.8307433111,,,52.19129944,,,,,1263747.0,,,,38.4107692617261,6.814,
MUS,,2017,,,,,13896938315.2799,22897.9700922102,,,55.4032403002657,,,,,1264887.0,0.35423,,,39.6618786560902,6.752,
MUS,,2018,,,,,14957535715.9696,23415.5237589118,,,58.596169704299,,,,,1265577.0,0.33387,,,40.4078098261963,6.426,
MUS,,2019,,,,,14645235204.6176,24374.7818286566,,,61.7299551453346,,,,,1265985.0,0.35699,,,42.9878710798151,6.331,
MUS,,2020,,,,,11566111137.5568,21621.5971225158,,,67.73290684,,,,,1266014.0,0.40299,,,42.5378418595105,8.626,
MUS,,2021,,,,,11622048696.8129,23010.2013826905,,,71.59999847,,,,,1266334.0,0.36784,,,43.9577226373808,7.719,
MUS,,2022,,,,,12936444123.3037,26874.4899927593,,,75.5,,,,,1262523.0,0.30879,,,44.2026816403629,6.322,
MUS,,2023,,,,,14072212290.4596,29560.7137230079,,,79.5,,,,,1248647.0,0.23892,,,43.3386887794765,5.571,
MUS,,2024,,,,,14937861786.17,31839.7597535524,,,73.30793533,,,,,1245779.0,0.26181,,,45.7771156388358,5.548,
MYS,Malaysia,2013,0.333269119262695,5.48120021820068,75.6290410302627,11296279513.9209,323276235524.415,23160.8924510627,0.993431925773621,2.10501231233612,57.0575,14173536.0,142.522,1199.0,0.0517915934324265,30174265.0,,0.567808210849762,0.341337561607361,38.0700970900265,3.14,-0.339791119098663
MYS,Malaysia,2014,0.396519064903259,5.21263980865479,73.7934986257765,10619431582.9781,338066095097.254,24306.5212338415,1.14593541622162,3.14299050879095,63.6654,14721580.0,146.366,1353.0,0.266619145870209,30696137.0,1.26275,0.799231290817261,0.524089753627777,38.3919142029325,2.88,-0.360449194908142
MYS,Malaysia,2015,0.181636169552803,4.89486980438232,69.4486908970754,9857162111.82329,301355266964.947,24526.3942716012,0.91708517074585,2.10438980238359,71.0641,15103051.0,141.211,1272.0,0.25394731760025,31232798.0,1.27945,0.704775094985962,0.402504026889801,44.289909239243,3.1,-0.391403198242188
MYS,Malaysia,2016,0.0274246502667665,4.75192022323608,66.7754454542508,13470089920.807,301256033870.334,25285.8213541391,0.817718744277954,2.09056659525742,78.7883,15415068.0,136.725,1109.0,0.129485934972763,31789685.0,1.41517,0.663995385169983,0.387877881526947,45.4034659569972,3.44,-0.416713893413544
MYS,Malaysia,2017,-0.0060947239398956,4.6753101348877,70.011742508597,9368469822.66145,319109094160.343,26415.5960203287,0.77773243188858,3.87120115774237,80.1405,15779343.0,130.854,1166.0,0.111209630966187,32355644.0,,0.671388506889343,0.388218402862549,42.293211695146,3.41,-0.398660808801651
MYS,Malaysia,2018,0.299851536750793,4.47865009307861,68.554971419686,8304480741.65266,358788845712.53,27793.5674222948,1.05388987064362,0.884709160571235,81.201,16212579.0,128.873,1116.0,0.248113676905632,32910967.0,1.04026,0.575907409191132,0.529206156730652,43.3100279300797,3.3,-0.099500760436058
MYS,Malaysia,2019,0.232962101697922,4.15776014328003,65.2777668428576,9154921685.03934,365177721021.516,28933.928297233,0.967774987220764,0.662891865764326,84.1871,16636582.0,133.373,1071.0,0.14648012816906,33440596.0,,0.547572374343872,0.4915691614151,40.8082966813944,3.33,-0.0477054789662361
MYS,Malaysia,2020,0.228581383824348,3.91176009178162,61.5779359054349,4058769678.64231,337456163961.211,27474.7361378236,1.02225887775421,-1.1387021539305,89.555,16871915.0,129.018,989.0,0.125864699482918,33889558.0,0.95055,0.666613459587097,0.573119819164276,39.7445667367633,4.54,-0.154460147023201
MYS,Malaysia,2021,0.146233186125755,4.26109393398867,70.6330555493337,20245157326.8023,373784553029.978,29822.8491831618,0.952433526515961,2.47710241465447,96.7514,17233270.0,137.685,883.0,0.0595565475523472,34282399.0,,0.714465439319611,0.532065808773041,38.1899993008367,4.64,-0.164951831102371
MYS,Malaysia,2022,0.248940765857697,3.49933781956284,76.8077974825844,15027992710.6144,407830525989.553,34419.8684975666,0.992667615413666,3.37869862549928,97.3986,17730042.0,138.208,,0.163117811083794,34695493.0,,0.644006609916687,0.561419248580933,36.9853099297291,3.93,0.000423186487751
MYS,Malaysia,2023,0.295621365308762,3.51480007171631,68.6789535653168,7918601050.23635,399949418752.657,36466.8914938333,0.875369668006897,2.48886560125754,97.6927,18064842.0,142.732,,0.16851469874382,35126298.0,,0.660894274711609,0.571915447711945,37.2745812491757,3.858,0.0876194089651108
