iso3,country_name,region,income_group,value_used_for_ranking,question_id,question_label,outcome,outcome_label,value_type,rank_desc,rank_asc,percentile,n_ranked,is_top_5_global,is_bottom_5_global,interpretation_label,missingness_flag,why_high_or_low_short,group_name,group_type,rank_within_group,percentile_within_group,n_group_ranked,is_best_in_group,is_worst_in_group,distance_to_group_best,distance_to_group_median,distance_to_chile,why_best_or_worst
DEU,Germany,Europe & Central Asia,High income,3.027,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,5.0,38.0,0.9047619047619048,42,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,5.0,0.9047619047619048,42,False,False,19.2102,-2.5335,2.755,
POL,Poland,Europe & Central Asia,High income,0.931,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,15.0,28.0,0.6666666666666666,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,15.0,0.6666666666666666,42,False,False,21.3062,-0.4375000000000001,0.659,
TWN,Taiwan,,,0.5930000000000001,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,19.0,24.0,0.5714285714285714,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,19.0,0.5714285714285714,42,False,False,21.6442,-0.09950000000000014,0.32100000000000006,
CZE,Czech Republic,Europe & Central Asia,High income,0.3027,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,28.0,15.0,0.35714285714285715,42,False,False,low_performer,False,desempeño bajo relativo,global_43,global,28.0,0.35714285714285715,42,False,False,21.9345,0.19079999999999991,0.030700000000000005,
ITA,Italy,Europe & Central Asia,High income,1.7373,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,10.0,33.0,0.7857142857142857,42,False,False,high_performer,False,desempeño alto relativo,global_43,global,10.0,0.7857142857142857,42,False,False,20.4999,-1.2438000000000002,1.4653,
BGR,Bulgaria,Europe & Central Asia,High income,0.1569,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,37.0,6.0,0.14285714285714285,42,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,37.0,0.14285714285714285,42,False,False,22.0803,0.3365999999999999,-0.11510000000000001,
FIN,Finland,Europe & Central Asia,High income,0.205,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,35.0,8.0,0.19047619047619047,42,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,35.0,0.19047619047619047,42,False,False,22.032200000000003,0.2885,-0.06700000000000003,
CRI,Costa Rica,Latin America & Caribbean ,High income,0.0772,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,39.0,4.0,0.09523809523809523,42,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,39.0,0.09523809523809523,42,False,False,22.16,0.41629999999999995,-0.19480000000000003,
CHL,Chile,Latin America & Caribbean ,High income,0.272,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,30.0,13.0,0.30952380952380953,42,False,False,low_performer,False,desempeño bajo relativo,global_43,global,30.0,0.30952380952380953,42,False,False,21.965200000000003,0.22149999999999992,0.0,
USA,United States,North America,High income,22.2372,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,1.0,42.0,1.0,42,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,1.0,1.0,42,True,False,0.0,-21.7437,21.965200000000003,mejor de su grupo
CHN,China,East Asia & Pacific,Upper middle income,,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,,,,42,False,False,not_ranked_missing,True,sin dato suficiente para ranking,global_43,global,,,42,False,False,,,,
IND,India,South Asia,Lower middle income,6.1627,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,2.0,41.0,0.9761904761904762,42,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,2.0,0.9761904761904762,42,False,False,16.0745,-5.6692,5.8907,
JPN,Japan,East Asia & Pacific,High income,2.9128,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,6.0,37.0,0.8809523809523809,42,False,False,high_performer,False,desempeño alto relativo,global_43,global,6.0,0.8809523809523809,42,False,False,19.3244,-2.4193,2.6407999999999996,
EST,Estonia,Europe & Central Asia,High income,0.0741,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,40.0,3.0,0.07142857142857142,42,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,40.0,0.07142857142857142,42,False,False,22.1631,0.41939999999999994,-0.19790000000000002,
ARG,Argentina,Latin America & Caribbean ,Upper middle income,0.4985,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,21.0,22.0,0.5238095238095238,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,21.0,0.5238095238095238,42,False,False,21.7387,-0.00500000000000006,0.22649999999999998,
BRA,Brazil,Latin America & Caribbean ,Upper middle income,2.5548,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,9.0,34.0,0.8095238095238095,42,False,False,high_performer,False,desempeño alto relativo,global_43,global,9.0,0.8095238095238095,42,False,False,19.6824,-2.0613,2.2828,
COL,Colombia,Latin America & Caribbean ,Upper middle income,0.6908,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,16.0,27.0,0.6428571428571429,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,16.0,0.6428571428571429,42,False,False,21.546400000000002,-0.19730000000000003,0.41879999999999995,
MEX,Mexico,Latin America & Caribbean ,Upper middle income,0.9757,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,14.0,29.0,0.6904761904761905,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,14.0,0.6904761904761905,42,False,False,21.2615,-0.4822000000000001,0.7037,
PER,Peru,Latin America & Caribbean ,Upper middle income,0.3354,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,27.0,16.0,0.38095238095238093,42,False,False,low_performer,False,desempeño bajo relativo,global_43,global,27.0,0.38095238095238093,42,False,False,21.9018,0.15809999999999996,0.06339999999999996,
URY,Uruguay,Latin America & Caribbean ,High income,0.0593,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,42.0,1.0,0.023809523809523808,42,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,42.0,0.023809523809523808,42,False,True,22.1779,0.4341999999999999,-0.21270000000000003,peor de su grupo
GRC,Greece,Europe & Central Asia,High income,0.2108,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,34.0,9.0,0.21428571428571427,42,False,False,low_performer,False,desempeño bajo relativo,global_43,global,34.0,0.21428571428571427,42,False,False,22.026400000000002,0.28269999999999995,-0.06120000000000003,
ROU,Romania,Europe & Central Asia,High income,0.3833,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,25.0,18.0,0.42857142857142855,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,25.0,0.42857142857142855,42,False,False,21.853900000000003,0.11019999999999996,0.11129999999999995,
HRV,Croatia,Europe & Central Asia,High income,0.1084,Q2,Adopción,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,38.0,5.0,0.11904761904761904,42,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,global_43,global,38.0,0.11904761904761904,42,False,False,22.128800000000002,0.38509999999999994,-0.16360000000000002,
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,64.0,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,1.0,42.0,1.0,42,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,1.0,1.0,42,True,False,0.0,-35.45,43.2,mejor de su grupo
SGP,Singapore,East Asia & Pacific,High income,60.9,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,2.0,41.0,0.9761904761904762,42,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,2.0,0.9761904761904762,42,False,False,3.1000000000000014,-32.349999999999994,40.099999999999994,
NOR,Norway,Europe & Central Asia,High income,46.4,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,3.0,40.0,0.9523809523809523,42,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,3.0,0.9523809523809523,42,False,False,17.6,-17.849999999999998,25.599999999999998,
IRL,Ireland,Europe & Central Asia,High income,44.6,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,4.0,39.0,0.9285714285714286,42,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,4.0,0.9285714285714286,42,False,False,19.4,-16.05,23.8,
FRA,France,Europe & Central Asia,High income,44.0,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,5.0,38.0,0.9047619047619048,42,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,global_43,global,5.0,0.9047619047619048,42,False,False,20.0,-15.45,23.2,
ESP,Spain,Europe & Central Asia,High income,41.8,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,6.0,37.0,0.8809523809523809,42,False,False,high_performer,False,desempeño alto relativo,global_43,global,6.0,0.8809523809523809,42,False,False,22.200000000000003,-13.249999999999996,20.999999999999996,
NZL,New Zealand,East Asia & Pacific,High income,40.5,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,7.0,36.0,0.8571428571428571,42,False,False,high_performer,False,desempeño alto relativo,global_43,global,7.0,0.8571428571428571,42,False,False,23.5,-11.95,19.7,
NLD,Netherlands (Kingdom of the),Europe & Central Asia,High income,38.9,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,8.0,34.0,0.8214285714285714,42,False,False,high_performer,False,desempeño alto relativo,global_43,global,8.0,0.8214285714285714,42,False,False,25.1,-10.349999999999998,18.099999999999998,
GBR,United Kingdom,Europe & Central Asia,High income,38.9,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,8.0,34.0,0.8214285714285714,42,False,False,high_performer,False,desempeño alto relativo,global_43,global,8.0,0.8214285714285714,42,False,False,25.1,-10.349999999999998,18.099999999999998,
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,38.3,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,10.0,33.0,0.7857142857142857,42,False,False,high_performer,False,desempeño alto relativo,global_43,global,10.0,0.7857142857142857,42,False,False,25.700000000000003,-9.749999999999996,17.499999999999996,
AUS,Australia,East Asia & Pacific,High income,36.9,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,11.0,32.0,0.7619047619047619,42,False,False,high_performer,False,desempeño alto relativo,global_43,global,11.0,0.7619047619047619,42,False,False,27.1,-8.349999999999998,16.099999999999998,
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,36.1,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,12.0,31.0,0.7380952380952381,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,12.0,0.7380952380952381,42,False,False,27.9,-7.550000000000001,15.3,
BEL,Belgium,Europe & Central Asia,High income,36.0,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,13.0,30.0,0.7142857142857143,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,13.0,0.7142857142857143,42,False,False,28.0,-7.449999999999999,15.2,
CAN,Canada,North America,High income,35.0,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,14.0,29.0,0.6904761904761905,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,14.0,0.6904761904761905,42,False,False,29.0,-6.449999999999999,14.2,
CHE,Switzerland,Europe & Central Asia,High income,34.8,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,15.0,28.0,0.6666666666666666,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,15.0,0.6666666666666666,42,False,False,29.200000000000003,-6.2499999999999964,13.999999999999996,
SWE,Sweden,Europe & Central Asia,High income,33.3,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,16.0,27.0,0.6428571428571429,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,16.0,0.6428571428571429,42,False,False,30.700000000000003,-4.7499999999999964,12.499999999999996,
AUT,Austria,Europe & Central Asia,High income,31.4,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,17.0,26.0,0.6190476190476191,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,17.0,0.6190476190476191,42,False,False,32.6,-2.849999999999998,10.599999999999998,
KOR,South Korea,East Asia & Pacific,High income,30.7,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,18.0,25.0,0.5952380952380952,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,18.0,0.5952380952380952,42,False,False,33.3,-2.1499999999999986,9.899999999999999,
HUN,Hungary,Europe & Central Asia,High income,29.8,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,19.0,24.0,0.5714285714285714,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,19.0,0.5714285714285714,42,False,False,34.2,-1.25,9.0,
DNK,Denmark,Europe & Central Asia,High income,28.7,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,20.0,23.0,0.5476190476190477,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,20.0,0.5476190476190477,42,False,False,35.3,-0.14999999999999858,7.899999999999999,
DEU,Germany,Europe & Central Asia,High income,28.6,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,21.0,22.0,0.5238095238095238,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,21.0,0.5238095238095238,42,False,False,35.4,-0.05000000000000071,7.800000000000001,
POL,Poland,Europe & Central Asia,High income,28.5,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,22.0,21.0,0.5,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,22.0,0.5,42,False,False,35.5,0.05000000000000071,7.699999999999999,
TWN,Taiwan,,,28.4,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,23.0,20.0,0.47619047619047616,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,23.0,0.47619047619047616,42,False,False,35.6,0.15000000000000213,7.599999999999998,
CZE,Czech Republic,Europe & Central Asia,High income,27.8,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,25.0,17.0,0.4166666666666667,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,25.0,0.4166666666666667,42,False,False,36.2,0.75,7.0,
ITA,Italy,Europe & Central Asia,High income,27.8,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,25.0,17.0,0.4166666666666667,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,25.0,0.4166666666666667,42,False,False,36.2,0.75,7.0,
BGR,Bulgaria,Europe & Central Asia,High income,27.3,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,27.0,15.0,0.36904761904761907,42,False,False,low_performer,False,desempeño bajo relativo,global_43,global,27.0,0.36904761904761907,42,False,False,36.7,1.25,6.5,
FIN,Finland,Europe & Central Asia,High income,27.3,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,27.0,15.0,0.36904761904761907,42,False,False,low_performer,False,desempeño bajo relativo,global_43,global,27.0,0.36904761904761907,42,False,False,36.7,1.25,6.5,
CRI,Costa Rica,Latin America & Caribbean ,High income,26.5,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,29.0,14.0,0.3333333333333333,42,False,False,low_performer,False,desempeño bajo relativo,global_43,global,29.0,0.3333333333333333,42,False,False,37.5,2.0500000000000007,5.699999999999999,
CHL,Chile,Latin America & Caribbean ,High income,20.8,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,33.0,10.0,0.23809523809523808,42,False,False,low_performer,False,desempeño bajo relativo,global_43,global,33.0,0.23809523809523808,42,False,False,43.2,7.75,0.0,
USA,United States,North America,High income,28.3,Q2,Adopción,ms_h2_2025_ai_diffusion_pct,ms_h2_2025_ai_diffusion_pct,observed_or_score,24.0,19.0,0.4523809523809524,42,False,False,middle_performer,False,desempeño intermedio relativo,global_43,global,24.0,0.4523809523809524,42,False,False,35.7,0.25,7.5,
